date,stock_id,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,trust_buy,trust_sell,trust_net,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net
2026-01-26,00961,FT臺灣永續高息,0,158000,-158000,0,0,0,0,0,0,1228709,0,0,0,1449154,220445,1228709,1070709
2026-01-26,8105,凌巨,1511000,444000,1067000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,1070000
2026-01-26,048149,台光電富邦5C購01,0,0,0,0,0,0,0,0,0,1055000,0,0,0,1270000,215000,1055000,1055000
2026-01-26,044956,祥碩元大55購03,0,0,0,0,0,0,0,0,0,1053000,0,0,0,1054000,1000,1053000,1053000
2026-01-26,5608,四維航,1224000,171000,1053000,0,0,0,0,0,0,-362,0,0,0,0,362,-362,1052638
2026-01-26,042062,國巨元富54購10,0,0,0,0,0,0,0,0,0,1051000,0,0,0,1186000,135000,1051000,1051000
2026-01-26,051371,可寧衛國票58購03,0,0,0,0,0,0,0,0,0,1047000,0,0,0,1052000,5000,1047000,1047000
2026-01-26,07770U,台玻元大56售03,0,0,0,0,0,0,0,0,0,1045000,0,0,0,1091000,46000,1045000,1045000
2026-01-26,039187,新日興元大5A購01,0,0,0,0,0,0,0,0,0,1040000,0,0,0,1163000,123000,1040000,1040000
2026-01-26,051584,宇隆元大57購02,0,0,0,0,0,0,0,0,0,1038000,0,0,0,1085000,47000,1038000,1038000
2026-01-26,3023,信邦,2635000,1472000,1163000,0,0,0,3000,75105,-72105,-53727,41868,70860,-28992,22019,46754,-24735,1037168
2026-01-26,082040,中興電元大55購01,0,0,0,0,0,0,0,0,0,1037000,0,0,0,1081000,44000,1037000,1037000
2026-01-26,039060,敬鵬永豐55購01,0,0,0,0,0,0,0,0,0,1037000,0,0,0,1077000,40000,1037000,1037000
2026-01-26,036385,定穎控元大58購01,0,0,0,0,0,0,0,0,0,1035000,0,0,0,1112000,77000,1035000,1035000
2026-01-26,048741,中興電元大56購03,0,0,0,0,0,0,0,0,0,1031000,0,0,0,1077000,46000,1031000,1031000
2026-01-26,1444,力麗,1185000,185000,1000000,0,0,0,0,0,0,26496,34496,8000,26496,0,0,0,1026496
2026-01-26,040313,華新群益54購04,0,0,0,0,0,0,0,0,0,1023000,0,0,0,1269000,246000,1023000,1023000
2026-01-26,034203,健策國票54購01,0,0,0,0,0,0,0,0,0,1019000,0,0,0,1081000,62000,1019000,1019000
2026-01-26,043083,祥碩元大58購02,0,0,0,0,0,0,0,0,0,1018000,0,0,0,1020000,2000,1018000,1018000
2026-01-26,042020,緯穎元大54購49,0,0,0,0,0,0,0,0,0,1018000,0,0,0,1028000,10000,1018000,1018000
2026-01-26,9105,泰金寶-DR,3124000,2106000,1018000,0,0,0,0,0,0,-2136,0,0,0,0,2136,-2136,1015864
2026-01-26,038400,美時永豐59購01,0,0,0,0,0,0,0,0,0,1015000,0,0,0,1412000,397000,1015000,1015000
2026-01-26,045304,祥碩元大55購05,0,0,0,0,0,0,0,0,0,1012000,0,0,0,1013000,1000,1012000,1012000
2026-01-26,048734,台灣50元大5C購01,0,0,0,0,0,0,0,0,0,1011000,0,0,0,1134000,123000,1011000,1011000
2026-01-26,6446,藥華藥,2177712,1382222,795490,0,0,0,27000,0,27000,188302,273302,85000,188302,0,0,0,1010792
2026-01-26,042772,長榮航凱基55購01,0,0,0,0,0,0,0,0,0,1005000,0,0,0,1051000,46000,1005000,1005000
2026-01-26,036485,毅嘉富邦56購01,0,0,0,0,0,0,0,0,0,1003000,0,0,0,1014000,11000,1003000,1003000
2026-01-26,042911,新日興富邦57購01,0,0,0,0,0,0,0,0,0,1002000,0,0,0,1356000,354000,1002000,1002000
2026-01-26,047397,仁寶國票57購01,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000
2026-01-26,036294,光寶科中信53購01,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000
2026-01-26,2017,官田鋼,829000,90000,739000,0,0,0,0,0,0,259998,269000,9002,259998,0,0,0,998998
2026-01-26,06998U,T50正2元大55售07,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000
2026-01-26,042610,智原凱基55購02,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000
2026-01-26,049414,兆聯元大5B購03,0,0,0,0,0,0,0,0,0,996000,0,0,0,998000,2000,996000,996000
2026-01-26,043226,中興電國泰56購01,0,0,0,0,0,0,0,0,0,995000,0,0,0,1088000,93000,995000,995000
2026-01-26,1727,中華化,1337500,345000,992500,0,0,0,0,3000,-3000,-90,1000,1090,-90,0,0,0,989410
2026-01-26,034323,臻鼎兆豐58購02,0,0,0,0,0,0,0,0,0,981000,0,0,0,981000,0,981000,981000
2026-01-26,1905,華紙,1254000,289000,965000,0,0,0,0,0,0,11000,29000,0,29000,0,18000,-18000,976000
2026-01-26,039766,精成科群益54購03,0,0,0,0,0,0,0,0,0,976000,0,0,0,1018000,42000,976000,976000
2026-01-26,036304,定穎控中信56購01,0,0,0,0,0,0,0,0,0,975000,0,0,0,1493000,518000,975000,975000
2026-01-26,052673,景碩統一5C購01,0,0,0,0,0,0,0,0,0,970000,0,0,0,1065000,95000,970000,970000
2026-01-26,043664,京元電統一5A購01,0,0,0,0,0,0,0,0,0,964000,0,0,0,1578000,614000,964000,964000
2026-01-26,045632,祥碩元大55購06,0,0,0,0,0,0,0,0,0,963000,0,0,0,964000,1000,963000,963000
2026-01-26,046046,旭隼富邦57購03,0,0,0,0,0,0,0,0,0,962000,0,0,0,1003000,41000,962000,962000
2026-01-26,03987C,臺股指凱基55牛17,0,0,0,0,0,0,0,0,0,962000,0,0,0,972000,10000,962000,962000
2026-01-26,034943,昇陽半國票54購01,0,0,0,0,0,0,0,0,0,958000,0,0,0,961000,3000,958000,958000
2026-01-26,042749,祥碩元大59購01,0,0,0,0,0,0,0,0,0,956000,0,0,0,956000,0,956000,956000
2026-01-26,2399,映泰,1631004,676000,955004,0,0,0,0,4000,-4000,-95,6,101,-95,0,0,0,950909
2026-01-26,00965,元大航太防衛科技,594750,99100,495650,0,0,0,50000,0,50000,403097,0,0,0,573000,169903,403097,948747
2026-01-26,032842,聯發科中信58購01,0,0,0,0,0,0,0,0,0,947000,0,0,0,1165000,218000,947000,947000
2026-01-26,043525,祥碩元大58購04,0,0,0,0,0,0,0,0,0,945000,0,0,0,947000,2000,945000,945000
2026-01-26,044470,愛普元大55購04,0,0,0,0,0,0,0,0,0,944000,0,0,0,944000,0,944000,944000
2026-01-26,047899,宇隆群益57購01,0,0,0,0,0,0,0,0,0,942000,0,0,0,981000,39000,942000,942000
2026-01-26,049761,臺股指元大57購09,0,0,0,0,0,0,0,0,0,937000,0,0,0,953000,16000,937000,937000
2026-01-26,06784U,金寶凱基54售05,0,0,0,0,0,0,0,0,0,935000,0,0,0,935000,0,935000,935000
2026-01-26,030448,聯發科兆豐53購03,0,0,0,0,0,0,0,0,0,921000,0,0,0,921000,0,921000,921000
2026-01-26,031365,漢翔國票53購02,0,0,0,0,0,0,0,0,0,915000,0,0,0,1171000,256000,915000,915000
2026-01-26,4919,新唐,1759000,895000,864000,0,0,0,0,0,0,49442,13479,16056,-2577,58271,6252,52019,913442
2026-01-26,030896,昇陽半永豐54購01,0,0,0,0,0,0,0,0,0,909000,0,0,0,909000,0,909000,909000
2026-01-26,044945,禾伸堂元大55購03,0,0,0,0,0,0,0,0,0,909000,0,0,0,909000,0,909000,909000
2026-01-26,042748,祥碩元大58購01,0,0,0,0,0,0,0,0,0,908000,0,0,0,908000,0,908000,908000
2026-01-26,047514,臺股指元大5A購07,0,0,0,0,0,0,0,0,0,906000,0,0,0,906000,0,906000,906000
2026-01-26,052932,康舒兆豐61購01,0,0,0,0,0,0,0,0,0,906000,0,0,0,1503000,597000,906000,906000
2026-01-26,088424,聯茂統一61購01,0,0,0,0,0,0,0,0,0,901000,0,0,0,985000,84000,901000,901000
2026-01-26,052918,和碩群益58購01,0,0,0,0,0,0,0,0,0,899000,0,0,0,905000,6000,899000,899000
2026-01-26,06557U,台灣50永豐55售05,0,0,0,0,0,0,0,0,0,899000,0,0,0,900000,1000,899000,899000
2026-01-26,039478,康舒統一6A購01,0,0,0,0,0,0,0,0,0,891000,0,0,0,909000,18000,891000,891000
2026-01-26,2342,茂矽,2246000,1358000,888000,0,0,0,0,0,0,2993,11000,8007,2993,0,0,0,890993
2026-01-26,039018,昇貿統一5A購01,0,0,0,0,0,0,0,0,0,890000,0,0,0,1187000,297000,890000,890000
2026-01-26,052882,同欣電元大57購04,0,0,0,0,0,0,0,0,0,888000,0,0,0,935000,47000,888000,888000
2026-01-26,052129,同欣電富邦5A購01,0,0,0,0,0,0,0,0,0,883000,0,0,0,926000,43000,883000,883000
2026-01-26,2855,統一證,1789000,905000,884000,0,0,0,0,3000,-3000,0,0,0,0,0,0,0,881000
2026-01-26,045789,祥碩元大55購07,0,0,0,0,0,0,0,0,0,877000,0,0,0,877000,0,877000,877000
2026-01-26,1795,美時,3461869,2785000,676869,0,0,0,0,1910,-1910,201620,42000,28000,14000,300506,112886,187620,876579
2026-01-26,046365,祥碩永豐56購03,0,0,0,0,0,0,0,0,0,876000,0,0,0,1004000,128000,876000,876000
2026-01-26,4763,材料*-KY,1409000,482000,927000,0,0,0,0,64787,-64787,1641,0,0,0,3000,1359,1641,863854
2026-01-26,1529,樂事綠能,1994336,1123000,871336,0,0,0,0,0,0,-10960,0,10960,-10960,0,0,0,860376
2026-01-26,053659,臻鼎統一61購03,0,0,0,0,0,0,0,0,0,860000,0,0,0,862000,2000,860000,860000
2026-01-26,043824,台光電兆豐57購01,0,0,0,0,0,0,0,0,0,859000,0,0,0,894000,35000,859000,859000
2026-01-26,2208,台船,1410790,708000,702790,0,0,0,0,4000,-4000,160000,161000,1000,160000,0,0,0,858790
2026-01-26,046911,東元元大57購03,0,0,0,0,0,0,0,0,0,854000,0,0,0,869000,15000,854000,854000
2026-01-26,038972,昇貿富邦56購01,0,0,0,0,0,0,0,0,0,842000,0,0,0,989000,147000,842000,842000
2026-01-26,052636,南茂元富57購02,0,0,0,0,0,0,0,0,0,842000,0,0,0,1744000,902000,842000,842000
2026-01-26,8131,福懋科,14003140,13245030,758110,0,0,0,0,4000,-4000,84581,136305,99636,36669,191679,143767,47912,838691
2026-01-26,040685,昇貿元大5A購02,0,0,0,0,0,0,0,0,0,837000,0,0,0,837000,0,837000,837000
2026-01-26,046380,致茂兆豐57購02,0,0,0,0,0,0,0,0,0,833000,0,0,0,946000,113000,833000,833000
2026-01-26,052688,同欣電統一61購01,0,0,0,0,0,0,0,0,0,832000,0,0,0,1278000,446000,832000,832000
2026-01-26,034288,健策群益53購02,0,0,0,0,0,0,0,0,0,831000,0,0,0,1099000,268000,831000,831000
2026-01-26,083627,台光電統一5C購01,0,0,0,0,0,0,0,0,0,827000,0,0,0,839000,12000,827000,827000
2026-01-26,033656,健策統一62購01,0,0,0,0,0,0,0,0,0,826000,0,0,0,826000,0,826000,826000
2026-01-26,030928,全新國票54購01,0,0,0,0,0,0,0,0,0,825000,0,0,0,890000,65000,825000,825000
2026-01-26,034755,華固國泰54購01,0,0,0,0,0,0,0,0,0,824000,0,0,0,869000,45000,824000,824000
2026-01-26,089850,瀚宇博統一59購02,0,0,0,0,0,0,0,0,0,821000,0,0,0,972000,151000,821000,821000
2026-01-26,050814,第一銅元大57購01,0,0,0,0,0,0,0,0,0,820000,0,0,0,1051000,231000,820000,820000
2026-01-26,030086,全新統一56購05,0,0,0,0,0,0,0,0,0,812000,0,0,0,926000,114000,812000,812000
2026-01-26,043662,台光電統一57購03,0,0,0,0,0,0,0,0,0,811000,0,0,0,1185000,374000,811000,811000
2026-01-26,033797,鈞興元大53購02,0,0,0,0,0,0,0,0,0,810000,0,0,0,810000,0,810000,810000
2026-01-26,1711,永光,1424000,644000,780000,0,0,0,0,0,0,26600,0,1000,-1000,32881,5281,27600,806600
2026-01-26,2023,燁輝,1193000,368000,825000,0,0,0,0,0,0,-19000,0,8000,-8000,0,11000,-11000,806000
2026-01-26,034457,萬海統一55購01,0,0,0,0,0,0,0,0,0,805000,0,0,0,815000,10000,805000,805000
2026-01-26,2369,菱生,6607510,5995000,612510,0,0,0,0,0,0,191204,90000,5986,84014,121968,14778,107190,803714
2026-01-26,045454,祥碩元大5B購01,0,0,0,0,0,0,0,0,0,802000,0,0,0,802000,0,802000,802000
2026-01-26,088564,威盛統一59購01,0,0,0,0,0,0,0,0,0,800000,0,0,0,800000,0,800000,800000
2026-01-26,088989,仁寶永豐53購01,0,3000,-3000,0,0,0,0,0,0,803000,0,0,0,803000,0,803000,800000
2026-01-26,05704U,台灣50富邦56售05,0,0,0,0,0,0,0,0,0,800000,0,0,0,800000,0,800000,800000
2026-01-26,2609,陽明,4499873,3364322,1135551,0,0,0,0,129048,-129048,-207000,23000,134905,-111905,23000,118095,-95095,799503
2026-01-26,8215,明基材,1044000,245000,799000,0,0,0,0,0,0,0,0,0,0,0,0,0,799000
2026-01-26,089132,矽統富邦53購01,0,0,0,0,0,0,0,0,0,795000,0,0,0,1542000,747000,795000,795000
2026-01-26,049699,台表科凱基56購01,0,0,0,0,0,0,0,0,0,792000,0,0,0,896000,104000,792000,792000
2026-01-26,052801,臻鼎統一61購02,0,0,0,0,0,0,0,0,0,791000,0,0,0,811000,20000,791000,791000
2026-01-26,2897,王道銀行,1460000,668000,792000,0,0,0,0,5000,-5000,-4000,0,4000,-4000,0,0,0,783000
2026-01-26,041351,至上國票55購02,0,0,0,0,0,0,0,0,0,783000,0,0,0,940000,157000,783000,783000
2026-01-26,4306,炎洲,853000,71000,782000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,778000
2026-01-26,081104,廣宇統一57購01,0,0,0,0,0,0,0,0,0,776000,0,0,0,1001000,225000,776000,776000
2026-01-26,048902,益登元富56購01,0,0,0,0,0,0,0,0,0,775000,0,0,0,859000,84000,775000,775000
2026-01-26,030555,台化統一58購02,0,0,0,0,0,0,0,0,0,775000,0,0,0,2501000,1726000,775000,775000
2026-01-26,3010,華立,1466000,692000,774000,0,0,0,0,51189,-51189,49867,0,3298,-3298,54165,1000,53165,772678
2026-01-26,2379,瑞昱,1992105,1136090,856015,0,0,0,28400,42108,-13708,-71617,1000,100,900,47296,119813,-72517,770690
2026-01-26,053640,元金2X統一61購01,0,0,0,0,0,0,0,0,0,770000,0,0,0,1269000,499000,770000,770000
2026-01-26,042471,康舒元富54購09,0,0,0,0,0,0,0,0,0,764000,0,0,0,1098000,334000,764000,764000
2026-01-26,037185,仁寶國票54購02,0,0,0,0,0,0,0,0,0,764000,0,0,0,789000,25000,764000,764000
2026-01-26,9914,美利達,1542000,808420,733580,0,0,0,0,0,0,27658,37000,10235,26765,11000,10107,893,761238
2026-01-26,2388,威盛,2160000,1569150,590850,0,0,0,0,0,0,169218,68035,97585,-29550,221768,23000,198768,760068
2026-01-26,030368,聯發科元大52購05,0,0,0,0,0,0,0,0,0,758000,0,0,0,1048000,290000,758000,758000
2026-01-26,07918U,群創元富61售03,0,0,0,0,0,0,0,0,0,757000,0,0,0,1014000,257000,757000,757000
2026-01-26,6257,矽格,2071000,2129028,-58028,0,0,0,1187000,622000,565000,248496,18458,18345,113,320981,72598,248383,755468
2026-01-26,034886,亞翔元大54購09,0,0,0,0,0,0,0,0,0,751000,0,0,0,804000,53000,751000,751000
2026-01-26,03998C,元債2X富邦5C牛01,0,0,0,0,0,0,0,0,0,750000,0,0,0,750000,0,750000,750000
2026-01-26,051450,超豐元富57購01,0,0,0,0,0,0,0,0,0,750000,0,0,0,2058000,1308000,750000,750000
2026-01-26,03972C,元債2X凱基58牛01,0,0,0,0,0,0,0,0,0,749000,0,0,0,749000,0,749000,749000
2026-01-26,047751,元大金中信56購01,0,0,0,0,0,0,0,0,0,743000,0,0,0,1464000,721000,743000,743000
2026-01-26,035652,萬海群益58購01,0,0,0,0,0,0,0,0,0,740000,0,0,0,740000,0,740000,740000
2026-01-26,06905U,台積電元大55售11,0,0,0,0,0,0,0,0,0,736000,0,0,0,1032000,296000,736000,736000
2026-01-26,042032,國巨中信5A購03,0,0,0,0,0,0,0,0,0,735000,0,0,0,819000,84000,735000,735000
2026-01-26,2351,順德,1444000,926000,518000,0,0,0,0,0,0,213700,193000,21050,171950,107043,65293,41750,731700
2026-01-26,038448,鴻海群益54購15,0,0,0,0,0,0,0,0,0,731000,0,0,0,751000,20000,731000,731000
2026-01-26,080367,牧德元大52購01,0,0,0,0,0,0,0,0,0,731000,0,0,0,731000,0,731000,731000
2026-01-26,049135,定穎控元大56購04,0,0,0,0,0,0,0,0,0,731000,0,0,0,946000,215000,731000,731000
2026-01-26,046553,富世達元大56購04,0,0,0,0,0,0,0,0,0,724000,0,0,0,903000,179000,724000,724000
2026-01-26,051532,可寧衛元大57購08,0,0,0,0,0,0,0,0,0,723000,0,0,0,723000,0,723000,723000
2026-01-26,036805,緯穎元大59購03,0,0,0,0,0,0,0,0,0,722000,0,0,0,1001000,279000,722000,722000
2026-01-26,036660,滬深2X凱基54購14,0,0,0,0,0,0,0,0,0,720000,0,0,0,800000,80000,720000,720000
2026-01-26,047225,裕民富邦58購01,0,0,0,0,0,0,0,0,0,718000,0,0,0,1519000,801000,718000,718000
2026-01-26,046545,旭隼元大5B購02,0,0,0,0,0,0,0,0,0,713000,0,0,0,723000,10000,713000,713000
2026-01-26,042134,和碩國票55購02,0,0,0,0,0,0,0,0,0,711000,0,0,0,924000,213000,711000,711000
2026-01-26,035335,京元電統一65購01,5000,142000,-137000,0,0,0,0,0,0,847000,0,0,0,1014000,167000,847000,710000
2026-01-26,009802,富邦旗艦50,157000,15000,142000,0,0,0,0,0,0,566241,0,0,0,2302000,1735759,566241,708241
2026-01-26,045156,昇貿群益55購04,0,0,0,0,0,0,0,0,0,708000,0,0,0,772000,64000,708000,708000
2026-01-26,2912,統一超,2667648,1600605,1067043,0,0,0,0,350895,-350895,-10082,6000,4000,2000,5000,17082,-12082,706066
2026-01-26,049415,勤誠元大56購11,0,0,0,0,0,0,0,0,0,706000,0,0,0,729000,23000,706000,706000
2026-01-26,00922,國泰台灣領袖50,6698000,816000,5882000,0,0,0,0,0,0,-5177205,0,300000,-300000,1261153,6138358,-4877205,704795
2026-01-26,046625,金像電兆豐5C購01,0,0,0,0,0,0,0,0,0,703000,0,0,0,965000,262000,703000,703000
2026-01-26,051240,京元電統一5B購01,0,0,0,0,0,0,0,0,0,702000,0,0,0,825000,123000,702000,702000
2026-01-26,00943,兆豐電子高息等權,27000,8000,19000,0,0,0,0,0,0,680877,0,0,0,691100,10223,680877,699877
2026-01-26,030604,同欣電統一58購01,0,0,0,0,0,0,0,0,0,699000,0,0,0,709000,10000,699000,699000
2026-01-26,041347,和碩國票55購01,0,0,0,0,0,0,0,0,0,698000,0,0,0,912000,214000,698000,698000
2026-01-26,8046,南電,2061530,1305966,755564,0,0,0,0,0,0,-64441,180000,155769,24231,4034,92706,-88672,691123
2026-01-26,050581,金像電群益57購04,0,0,0,0,0,0,0,0,0,689000,0,0,0,739000,50000,689000,689000
2026-01-26,046945,精成科元大56購05,0,0,0,0,0,0,0,0,0,688000,0,0,0,688000,0,688000,688000
2026-01-26,042147,宇隆凱基54購01,0,0,0,0,0,0,0,0,0,687000,0,0,0,687000,0,687000,687000
2026-01-26,052327,台勝科富邦59購01,0,0,0,0,0,0,0,0,0,682000,0,0,0,682000,0,682000,682000
2026-01-26,035385,台虹統一58購03,0,0,0,0,0,0,0,0,0,682000,0,0,0,704000,22000,682000,682000
2026-01-26,049583,智邦元大56購18,0,0,0,0,0,0,0,0,0,679000,0,0,0,679000,0,679000,679000
2026-01-26,044957,祥碩元大5A購02,0,0,0,0,0,0,0,0,0,677000,0,0,0,678000,1000,677000,677000
2026-01-26,032357,臻鼎兆豐58購01,0,0,0,0,0,0,0,0,0,677000,0,0,0,706000,29000,677000,677000
2026-01-26,038973,昇貿富邦57購01,0,0,0,0,0,0,0,0,0,677000,0,0,0,814000,137000,677000,677000
2026-01-26,042093,世芯兆豐56購01,0,0,0,0,0,0,0,0,0,676000,0,0,0,676000,0,676000,676000
2026-01-26,071061,聯發科永豐5A購01,0,0,0,0,0,0,0,0,0,672000,0,0,0,776000,104000,672000,672000
2026-01-26,6443,元晶,29525514,28973500,552014,0,0,0,0,0,0,116648,375786,211000,164786,92905,141043,-48138,668662
2026-01-26,084328,一詮群益53購01,0,0,0,0,0,0,0,0,0,666000,0,0,0,666000,0,666000,666000
2026-01-26,045431,台光電元大5B購05,0,0,0,0,0,0,0,0,0,664000,0,0,0,953000,289000,664000,664000
2026-01-26,034794,臻鼎元大57購01,0,0,0,0,0,0,0,0,0,660000,0,0,0,690000,30000,660000,660000
2026-01-26,07651U,台玻群益58售01,0,0,0,0,0,0,0,0,0,660000,0,0,0,660000,0,660000,660000
2026-01-26,044338,金像電元大5A購05,0,0,0,0,0,0,0,0,0,659000,0,0,0,669000,10000,659000,659000
2026-01-26,051051,道瓊銀國票57購02,0,0,0,0,0,0,0,0,0,655000,0,0,0,655000,0,655000,655000
2026-01-26,052333,聯電台新57購01,0,0,0,0,0,0,0,0,0,654000,0,0,0,654000,0,654000,654000
2026-01-26,036299,聯發科中信59購01,0,0,0,0,0,0,0,0,0,648000,0,0,0,1069000,421000,648000,648000
2026-01-26,052004,元黃金元大57購02,0,0,0,0,0,0,0,0,0,642000,0,0,0,726000,84000,642000,642000
2026-01-26,1708,東鹼,1063000,169000,894000,0,0,0,0,0,0,-259280,40000,2000,38000,2149,299429,-297280,634720
2026-01-26,07627U,聯發科凱基58售03,0,0,0,0,0,0,0,0,0,632000,0,0,0,750000,118000,632000,632000
2026-01-26,07772U,欣興中信5A售02,0,0,0,0,0,0,0,0,0,630000,0,0,0,748000,118000,630000,630000
2026-01-26,088513,景碩元大55購01,0,0,0,0,0,0,0,0,0,630000,0,0,0,630000,0,630000,630000
2026-01-26,041567,牧德富邦56購01,0,0,0,0,0,0,0,0,0,628000,0,0,0,648000,20000,628000,628000
2026-01-26,038957,世芯元富56購01,0,0,0,0,0,0,0,0,0,627000,0,0,0,763000,136000,627000,627000
2026-01-26,035849,樺漢元大54購02,0,0,0,0,0,0,0,0,0,627000,0,0,0,639000,12000,627000,627000
2026-01-26,3024,憶聲,674000,46000,628000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,626000
2026-01-26,044012,中興電國票56購01,0,0,0,0,0,0,0,0,0,625000,0,0,0,629000,4000,625000,625000
2026-01-26,048485,臻鼎永豐57購01,0,0,0,0,0,0,0,0,0,621000,0,0,0,622000,1000,621000,621000
2026-01-26,033276,智邦元大54購10,0,0,0,0,0,0,0,0,0,619000,0,0,0,619000,0,619000,619000
2026-01-26,066792,聯發科永豐54購01,0,0,0,0,0,0,0,0,0,619000,0,0,0,619000,0,619000,619000
2026-01-26,039608,台光電統一56購08,0,0,0,0,0,0,0,0,0,619000,0,0,0,749000,130000,619000,619000
2026-01-26,044837,同欣電富邦57購01,0,0,0,0,0,0,0,0,0,618000,0,0,0,633000,15000,618000,618000
2026-01-26,041787,景碩元大58購01,0,0,0,0,0,0,0,0,0,615000,0,0,0,668000,53000,615000,615000
2026-01-26,042915,貿聯富邦58購01,0,0,0,0,0,0,0,0,0,614000,0,0,0,1020000,406000,614000,614000
2026-01-26,9921,巨大,1107710,505000,602710,0,0,0,0,0,0,9961,12000,1142,10858,5719,6616,-897,612671
2026-01-26,052105,京元電富邦59購02,0,0,0,0,0,0,0,0,0,612000,0,0,0,1522000,910000,612000,612000
2026-01-26,031292,奇鋐統一68購01,0,0,0,0,0,0,0,0,0,612000,0,0,0,1131000,519000,612000,612000
2026-01-26,4989,榮科,2752020,2140000,612020,0,0,0,0,0,0,-953,5000,5953,-953,0,0,0,611067
2026-01-26,4904,遠傳,2431676,1201325,1230351,0,0,0,0,593394,-593394,-25934,2018,14000,-11982,6000,19952,-13952,611023
2026-01-26,038160,聯發科永豐53購04,0,0,0,0,0,0,0,0,0,611000,0,0,0,621000,10000,611000,611000
2026-01-26,048576,定穎控元大5B購04,0,0,0,0,0,0,0,0,0,610000,0,0,0,1168000,558000,610000,610000
2026-01-26,039699,華新科元大54購03,0,0,0,0,0,0,0,0,0,610000,0,0,0,610000,0,610000,610000
2026-01-26,07659U,台玻元富56售05,0,0,0,0,0,0,0,0,0,609000,0,0,0,619000,10000,609000,609000
2026-01-26,041961,康舒國票56購01,0,0,0,0,0,0,0,0,0,609000,0,0,0,651000,42000,609000,609000
2026-01-26,039332,勝一國票55購01,0,0,0,0,0,0,0,0,0,605000,0,0,0,697000,92000,605000,605000
2026-01-26,048606,永豐金群益56購02,0,0,0,0,0,0,0,0,0,600000,0,0,0,600000,0,600000,600000
2026-01-26,034418,SP黃豆元大54購01,20000,0,20000,0,0,0,0,0,0,580000,0,0,0,600000,20000,580000,600000
2026-01-26,3533,嘉澤,1156601,821495,335106,0,0,0,219000,0,219000,43174,36000,13000,23000,56192,36018,20174,597280
2026-01-26,038333,群創中信53購02,0,0,0,0,0,0,0,0,0,597000,0,0,0,597000,0,597000,597000
